Transaction_ID,Customer_Name,Customer_Email,Transaction_Amount,Transaction_Date,Merchant_Name,Merchant_Email,Merchant_Location,Card_Number,Card_Expiry,Card_CVV,IP_Address,Device_Type,Transaction_Type,Fraudulent
b5819d2e-81ab-40ef-9451-c2c1963e5251,Justin Gonzalez,katrinamccoy@example.net,995.71,31-01-2024,Ellis-Brown,gonzalezjennifer@smith.com,United States Virgin Islands,3.01602E+13,Jul-25,230,9.63.198.33,Mobile,Online,1
45a68049-be71-4956-ab26-4200c6894471,Joe Williams,hughestammy@example.org,669.39,09-02-2024,Harris-Wilson,thompsonpatricia@gilbert.net,Maldives,6.76379E+11,Jun-28,296,135.141.129.136,Tablet,Online,1
d2c12bf1-31a9-4202-a600-66bd7a332864,Jessica Jones,mking@example.net,188.31,23-02-2024,Pena and Sons,margaret31@kline-moore.net,Nepal,6.01169E+15,Aug-31,525,2.22.219.38,Desktop,In-store,1
138a61b1-8984-4f43-a27c-b47d7d3dcb0a,Lee Velazquez,banderson@example.org,437.61,14-01-2024,Spencer-Martin,peter07@kim.net,Christmas Island,2.13105E+14,Aug-33,2,160.162.93.251,Tablet,Online,0
add73bdb-6f68-4fdc-b3c3-160c6cb52e83,Barbara Adams,ewade@example.net,293.2,05-01-2024,Holt Ltd,petersonjessica@malone.org,Yemen,3.45733E+14,Nov-26,772,90.118.54.133,Mobile,In-store,0
9d5f3d39-d7e6-440c-a4fd-cdcd4559170f,Rebecca Hurst,bellmichael@example.net,473.06,15-02-2024,Gonzales Ltd,cynthiamiller@howe-smith.org,Haiti,3.54574E+15,Apr-28,567,56.218.123.201,Tablet,Online,0
5f6d97af-b5d5-4083-87d6-7ad985a6efbd,Antonio Lee,rebeccagray@example.net,444.24,08-02-2024,Gill PLC,debrahicks@west-henderson.com,Qatar,2.13132E+14,Sep-28,785,106.133.167.17,Tablet,In-store,0
4c9fe2cc-84f9-443c-8f8b-7a72baa44155,Brent Phillips,vasquezbrett@example.net,550.57,17-02-2024,"Garcia, Hendricks and Stephens",adamburns@jennings.info,Ireland,3.58215E+15,Jan-33,237,109.199.40.241,Mobile,Online,0
45d6651f-2987-46e5-b637-a5b5914a2528,Kenneth Morse,cwolfe@example.net,667.34,12-02-2024,"Malone, Murray and Norton",stanley49@miller-rivera.net,Kiribati,4.28144E+18,Jun-24,876,34.142.40.99,Tablet,In-store,1
ee9a72b8-9213-4fe7-82f8-05263b352a60,Andrew Perkins,sberry@example.org,536.19,02-02-2024,Martin PLC,andersonselena@bolton.net,Isle of Man,3.76339E+14,Aug-29,688,37.50.89.127,Desktop,Online,1
ec78125d-a8c2-4f1a-a190-1100c34176b4,Jack Spence,parkerbrandon@example.net,421.92,23-02-2024,Bullock-Ross,deanmathews@livingston-barrett.org,Martinique,3.44057E+14,Oct-27,351,54.215.25.228,Mobile,Online,1
602c09c4-2bb2-4267-ab9b-d97c26eadf51,Donna Harris,christine17@example.com,160.03,23-01-2024,Odonnell-Henderson,jeffreyadkins@charles.net,France,4.05565E+15,Dec-25,202,25.50.207.24,Mobile,Online,0
f7b191e4-5b6f-4f4c-bd6a-6ccc50658fbf,David Wilson,brianmartinez@example.org,611.93,31-01-2024,"Waters, Clark and Crawford",amber60@gonzalez-martin.com,Iceland,3.58E+15,Jan-25,754,166.79.148.176,Mobile,In-store,1
159e983c-d727-4fef-927b-ff7e44585562,Russell Baker,william09@example.com,169.48,20-02-2024,"Gonzales, Grant and Gill",heather45@castillo.info,Andorra,3.42852E+14,Sep-33,347,85.30.236.253,Mobile,In-store,0
004d3171-b8bd-4367-8b23-a972a65f459a,Caitlin Schultz,ywebb@example.org,495.86,15-01-2024,Hughes LLC,duncanrachael@bennett.com,Palau,6.39003E+11,Sep-27,88,199.118.137.103,Desktop,In-store,1
97368415-5ee4-4757-ba67-34c9d236b8eb,Ricky Bruce,belinda81@example.net,770.4,07-01-2024,"Williams, Cabrera and Gibson",william55@price.com,Marshall Islands,3.74156E+14,Aug-31,442,90.165.192.243,Mobile,In-store,1
415428d1-3a5b-4ab3-a1ef-6ca8d8b16bef,April Bennett,markbass@example.com,892.11,15-02-2024,Price Inc,nmiller@curtis.com,Qatar,3.03208E+13,Jun-33,780,12.173.191.26,Mobile,In-store,1
a415e07f-b7d0-4c17-af0c-b4e91517d498,Jennifer Gibson,lisa83@example.net,540.86,03-01-2024,"Thompson, Smith and Harper",shannon24@wang-mclaughlin.com,Colombia,6.01145E+15,Apr-33,612,88.220.52.147,Desktop,In-store,1
830eec0b-b640-464a-85fb-356f9e641728,Phillip Murphy,wking@example.com,276.29,02-03-2024,Dennis-Weaver,banksdavid@turner.com,Ecuador,2.13173E+14,Jun-31,325,212.216.169.174,Tablet,Online,0
5af97787-5904-40a4-a674-cd89bdee2805,Shannon Wright,donald53@example.net,448.28,18-02-2024,Bond PLC,lanegerald@nielsen.com,Pitcairn Islands,3.64515E+13,Apr-32,940,87.203.34.183,Mobile,Online,1
48d42ce9-f70c-48d8-8b5f-54089a5ac0d5,Julian Yang,larrysharp@example.com,974.38,27-01-2024,Doyle-Webb,monique10@barton.net,Turks and Caicos Islands,3.78068E+14,Feb-33,971,47.228.238.152,Desktop,Online,1
b1d343c0-8949-468e-a7d0-f4b5c902659c,Candice Adams,merrittlisa@example.org,860.25,25-02-2024,Costa-Sanchez,jessicamartin@parker.info,Senegal,4.94968E+15,Apr-27,89,219.250.50.203,Mobile,In-store,1
f95a60c6-5553-4bfc-bfbd-d774bb39a953,Ricky Smith,torresaustin@example.com,970.58,25-02-2024,Evans-Mcdonald,lmcbride@garcia-thomas.com,Jersey,4.4211E+15,May-24,847,183.56.230.64,Mobile,In-store,1
1d4701e9-ad07-435a-bd71-5f917dd24b84,Richard Hall,frenchanthony@example.org,292.03,04-01-2024,"Mcdonald, Brown and Stone",susanolson@elliott.com,El Salvador,3.70387E+14,Feb-32,250,33.183.116.161,Desktop,Online,1
9894e561-01b7-4c46-9da6-e1f8ff32cd7e,Renee Riggs,katherine43@example.org,473.61,21-01-2024,Green Group,raven43@hester.com,Svalbard & Jan Mayen Islands,4.7543E+15,Feb-31,57,202.48.14.58,Mobile,Online,0
00e9ce32-f213-4852-b085-c4671976e91c,Jesse Reynolds,nataliejohnson@example.com,752.42,01-02-2024,"Rios, Johnson and Barry",joshua96@price.com,Maldives,5.58718E+15,Jun-30,144,65.222.120.141,Desktop,Online,1
e9506c18-4848-4d14-8c11-8bb168f0b510,Kathryn Santos,marilynmora@example.net,242.38,21-02-2024,"Singh, Roberts and Barrett",johnsonjennifer@salinas.com,Northern Mariana Islands,5.35121E+15,Jun-24,525,43.213.29.194,Mobile,Online,1
00a70c7e-5b48-405c-8392-6f1a5a736f40,Peter Buckley,lopezsamantha@example.net,588.15,02-01-2024,"Clark, Scott and White",michaelwatkins@carr.com,Togo,4.22009E+15,Aug-27,769,92.153.184.125,Tablet,In-store,0
8ff5b81a-a851-47ff-996a-62a50260b9ff,Philip Navarro,jwagner@example.org,604.08,03-02-2024,Kim PLC,johnsonlisa@johnson.com,Peru,4.44313E+15,Aug-31,379,200.23.119.9,Mobile,Online,1
74c26354-e55d-4388-8edb-b2f3bf6be625,Edward Campos,gabrielle60@example.net,318.65,03-03-2024,"Smith, Mitchell and Dawson",sandrajohnson@adams-gilbert.com,United States Minor Outlying Islands,3.527E+15,Sep-27,477,53.40.165.31,Tablet,In-store,0
f16dde74-59ad-4e37-a649-f7b69ae2a231,Richard Miller,mbrown@example.net,90.31,29-02-2024,Rivas LLC,mark65@schmidt.net,Gibraltar,4.93123E+12,Jan-26,197,65.146.192.237,Mobile,Online,0
2397fc71-923a-417f-908e-a1859a96e00c,Mrs. Crystal Beard,perrymichelle@example.org,444.5,23-01-2024,Barnes-Smith,shawn16@reeves-rojas.com,Bosnia and Herzegovina,3.57523E+15,Jan-25,312,164.161.14.189,Tablet,In-store,0
4fac3d77-c09b-4540-92aa-ee75b64946e6,Donald West,cynthia78@example.com,855.52,12-01-2024,"Davis, Cooper and Wells",marcus74@fletcher.com,Falkland Islands (Malvinas),3.7644E+14,May-33,560,132.179.11.20,Mobile,Online,1
2845b147-edbd-4eaf-b534-29a3f34f655c,Holly Murphy,heathjason@example.org,857.93,20-01-2024,Alvarez Inc,ashley25@santiago-mckee.biz,Bhutan,4.18368E+15,Jun-24,490,11.71.32.142,Desktop,Online,0
cd4cac60-0cac-4ff5-ad71-d6b7a55fd2bc,Ann Cook,hornexavier@example.net,544.99,23-02-2024,Lee-Lee,balljohn@burke-johnson.net,French Polynesia,4.86861E+18,Jul-31,496,156.6.226.171,Mobile,Online,1
0ca6f8af-f909-4cc9-ab56-243b6de6a85a,Michael Brown,brettjones@example.net,114.91,08-02-2024,"Ochoa, Richard and Schultz",btaylor@green.com,Morocco,6.58716E+15,Feb-33,728,73.8.49.8,Desktop,In-store,0
8834873b-8b27-45ec-86fd-fe95b2080c16,Christine Choi,benjamin01@example.net,998.25,04-02-2024,Garcia-Williams,bparker@wu-harding.com,Kenya,4.45056E+15,Feb-30,469,61.4.230.203,Desktop,In-store,0
a8c5370f-f0a7-4d63-ac31-af5f912c6e62,Sara Smith,ramseydiana@example.net,187.93,08-01-2024,"Kelly, Mitchell and Jenkins",rnewton@price-williams.net,Kiribati,5.03811E+11,Aug-29,880,123.248.116.87,Mobile,Online,1
8b6f871d-512d-4a06-b690-8b8a6cd9bde2,Kathy Pineda,arthur91@example.org,709.12,23-01-2024,Wilson-Rodriguez,aaron35@flores.com,Puerto Rico,4.58925E+15,Apr-29,700,64.230.184.36,Tablet,Online,0
09ae38cb-e91a-4790-a31d-47ef3f492e01,Diana Good,ericnelson@example.org,665.96,03-02-2024,"Newton, Williamson and Rodriguez",sean67@larsen.com,Bosnia and Herzegovina,3.588E+15,Aug-32,273,99.31.99.45,Tablet,Online,0
5c08b82b-a540-4cdb-b503-c82902cb2957,William Acosta,nmitchell@example.net,890.85,06-01-2024,Davis Group,rtaylor@glover.com,Oman,4.3393E+15,Jan-28,344,23.133.121.99,Tablet,In-store,0
d02f32fd-01bf-417e-a945-4f88d0bc3b86,Christopher Clark,amyjacobs@example.com,505.15,10-01-2024,Ellis Inc,wilsondenise@garcia-murray.com,Kuwait,4.25201E+15,Nov-24,883,54.153.104.53,Tablet,In-store,1
1a30d4d6-f388-417b-a61f-9bf6fd711927,Teresa Jones,johnstonsteven@example.net,343.58,11-02-2024,Madden-Clark,jesse55@webb.net,Costa Rica,2.22806E+15,Jun-32,3158,159.55.1.220,Desktop,Online,0
0869bc5a-4ff5-4c41-9207-a5e30564619e,Kelly Mckay,ppotter@example.net,950.56,26-01-2024,"Burns, Mccormick and Bullock",danielshaw@bryant.com,Holy See (Vatican City State),4.70647E+15,May-24,305,122.103.114.114,Tablet,In-store,1
9c3aad85-aa54-4b74-8ee8-1f0aceeb9fc2,John Price,sanfordanita@example.com,103.44,03-02-2024,"Lowery, Christensen and Miller",timothy06@davis-marshall.net,Hungary,1.80046E+14,Aug-32,6430,124.129.225.242,Tablet,Online,0
32672f20-e2d5-4dc8-8b56-f9bd6efb4055,Amy Malone,laura99@example.org,840.02,15-02-2024,Dean Group,greenenicholas@gonzalez-thomas.com,Bahamas,1.8002E+14,Mar-32,36,174.142.164.46,Mobile,Online,0
8b5a8449-157f-45d3-8ade-fd7cd94a2615,Terri Sutton,gibbsalexander@example.net,834.44,19-01-2024,"Davis, Lewis and Thomas",michaelwilson@macdonald-chapman.biz,Benin,4.76309E+12,May-25,831,105.181.253.39,Tablet,In-store,0
3ac97c8e-cfa0-474e-b9f0-ed2801958e80,Lori Lewis,greenjustin@example.com,735.03,04-03-2024,Baker Inc,bakerjessica@sanders.net,Zambia,5.0183E+11,Feb-25,844,106.69.54.160,Desktop,Online,0
37a82a63-b7c7-456f-8b00-3167a8d13407,Travis Mckenzie,woodlisa@example.com,10.69,15-02-2024,"Snyder, Lloyd and Johnson",mroberts@robertson.com,Saint Barthelemy,2.13124E+14,Jul-32,964,93.181.106.226,Desktop,In-store,0
83dc1af8-036e-4591-a301-f481662e77e4,Penny Lewis,mcdanielstephanie@example.com,617.35,02-03-2024,"Myers, Parker and Smith",campbellmichelle@morales.com,Spain,4.87412E+12,Dec-29,351,155.101.137.190,Mobile,In-store,1
0aa8b73b-eb76-41b9-bc9e-466a10efc1f1,Rachel Hobbs,sle@example.org,423,11-02-2024,Sullivan Ltd,matthewwalker@beck.com,Portugal,4.24698E+15,Apr-25,8841,118.131.230.34,Tablet,In-store,0
5bf75ce8-56cc-4f94-9611-2fc97d27e9a5,Emily Odom,manuel64@example.com,845.54,11-02-2024,Shaffer Group,ian26@gordon.com,Pitcairn Islands,4.36708E+18,Sep-33,365,188.226.15.142,Desktop,Online,1
57320722-f5a2-47e9-a301-ff120714f14b,Mackenzie Hill,vandrade@example.net,63.79,08-01-2024,"Fox, Hall and Lee",sarah22@benjamin-hawkins.com,Moldova,4.7076E+15,May-33,791,113.182.216.3,Tablet,In-store,0
2ee9c521-f8ac-4b6e-b5ed-0133468e400d,Allison Mann,cruzjeffrey@example.org,96.39,07-02-2024,Owens Inc,lutzdrew@king-simmons.com,Mali,4.73963E+18,Jan-28,198,146.150.0.175,Mobile,Online,0
3951f049-c890-4065-bf45-2016d6caa5f6,Alyssa Richard,jessica11@example.net,296.06,15-01-2024,Thornton Group,smartinez@smith.com,Palestinian Territory,3.78773E+14,Sep-31,563,160.66.7.43,Desktop,Online,1
c33d3bb9-e713-432e-80ec-443673af65ed,Caitlyn Lopez,john57@example.org,722.84,04-02-2024,"Gonzalez, Garza and Burch",brownrebecca@hodges.biz,Colombia,3.00022E+13,Oct-28,980,50.205.126.9,Mobile,In-store,1
23def51f-4a54-46e1-9b84-ecfa4912863a,Ryan Rogers,williamskatherine@example.org,933.12,21-01-2024,Hamilton-Garcia,ericcox@english-christensen.com,Samoa,2.60875E+15,Oct-28,714,112.249.56.188,Desktop,Online,0
d5b4a242-be93-4ff6-aeb7-ca4d5d984885,Mary Chen,antoniorush@example.net,345.95,03-03-2024,Franklin LLC,xbrown@morris.biz,Hungary,4.25189E+15,Jun-31,744,170.126.143.92,Mobile,In-store,1
1432eb7d-eae5-4dfc-a13e-47138ed91fd9,Anita Davis,davischristopher@example.net,369.13,03-02-2024,"Wilson, Boyd and Hunt",jeremy54@alexander.com,Antigua and Barbuda,6.012E+15,May-28,677,77.182.47.190,Desktop,Online,1
8a880734-12c0-4625-8bad-397889641905,Matthew Morgan,hickshannah@example.net,781.8,08-01-2024,"Howard, Smith and Houston",mlee@rogers.com,Gabon,4.83699E+15,Apr-28,311,97.227.149.125,Desktop,In-store,0
ccbeca97-dd88-4b83-bbdf-be90823189bb,Shane Norris,joyce15@example.com,563.12,04-03-2024,Bowman-Craig,benjamin45@sharp.net,Bahamas,4.94318E+15,Sep-32,2218,76.22.153.1,Desktop,In-store,1
be91c20b-6955-4ad8-b475-b40cc60ae3d7,Alexis Mooney,hernandezrebecca@example.org,592.55,21-02-2024,Brown-Cortez,fosterjason@williams.com,Marshall Islands,5.03808E+11,Apr-33,803,161.3.173.120,Desktop,Online,0
7af3ad5b-5daa-48e4-a352-2e6978a95c2f,Roger Meyer,michael84@example.org,856.66,21-02-2024,"Jones, Richards and Carpenter",owenamanda@boyer.net,Mexico,3.57347E+15,May-28,531,55.39.101.21,Mobile,Online,1
7137f0b3-3f10-4e58-99f4-627966eb7d67,Julie Castro,haleabigail@example.net,944.67,01-01-2024,Griffin-Mcfarland,debramiller@mcintyre-powell.com,Bermuda,6.55861E+15,Jun-29,6145,46.229.209.182,Tablet,Online,0
0f864ee4-75b8-40da-83ad-d601e2d26531,Heather Wright,deborah35@example.org,795.49,16-02-2024,Smith-Carr,deannaosborne@fox.com,Costa Rica,3.53157E+15,Jul-27,898,141.111.43.110,Mobile,Online,0
43fd1c26-64c9-4a1c-acca-31a335c6afe0,Steven Levine,iharris@example.com,85.8,11-02-2024,Fischer-Curtis,cory48@osborne.biz,United States Virgin Islands,4.29511E+15,Nov-32,568,34.123.44.221,Mobile,Online,1
7661bbe1-af4a-49dc-b98c-74fa4856f943,Michael Spencer,christopherdavis@example.net,154.87,14-02-2024,"Mueller, Mitchell and Ball",harperjustin@garcia.net,Hong Kong,3.55726E+15,May-26,289,223.105.70.13,Mobile,In-store,0
b084b0f2-c796-479b-b73a-b6e748395bcf,Harry Mcdonald,williamknapp@example.net,760.14,02-03-2024,Rogers Group,clarkmonica@cooper.org,Tonga,4.86157E+12,Feb-28,708,39.243.78.255,Tablet,Online,0
a4d7cc24-4c5c-4070-9f4b-2a7ca8551537,Taylor Stephens,dgarza@example.net,851.59,17-02-2024,Booth-West,zwalker@mccarthy-jackson.net,Senegal,3.53923E+15,Dec-30,454,22.59.245.170,Mobile,In-store,0
64b5d049-c701-4b7c-9aed-754dc2bc1629,Kathryn Holt,ibarralaura@example.org,492.62,03-03-2024,Williams and Sons,cspencer@wolfe.info,Kenya,6.55495E+15,Oct-27,789,96.180.10.105,Mobile,Online,0
c06df842-8d7c-4867-acd4-47d23732808b,Michael Sanchez,ricardoellison@example.org,668.72,08-01-2024,"Douglas, Cook and Davis",jennifer64@padilla-pittman.com,Russian Federation,5.88352E+11,Jun-31,810,131.83.85.41,Desktop,Online,0
6d672647-06a2-4c7c-b7cd-1adc64058009,Kevin Johnson,bberg@example.com,517.72,19-02-2024,Watson Ltd,ricegeorge@moran-matthews.com,United States Minor Outlying Islands,3.52916E+15,Jun-24,895,11.141.10.78,Tablet,Online,1
593e8a3d-a596-47d6-8758-2c602672575b,Anne Parker,hdavis@example.net,408.74,29-01-2024,Rodriguez PLC,xmorgan@ward.com,Panama,3.41125E+14,Mar-30,835,102.97.186.15,Mobile,In-store,0
4177ac59-7d36-4682-a0c7-88890aad8e83,Erica Jones,annawilliams@example.com,399.39,10-02-2024,"Moore, Jenkins and Todd",timothyhorton@walton-wright.org,Rwanda,4.60176E+12,Jun-25,389,107.42.210.177,Mobile,Online,1
2f3064d7-53e4-4b3b-99f5-2992fd0c072e,William Phelps,rosstodd@example.org,845.09,25-02-2024,"Smith, Lawson and Gill",stephenwilliams@bender.com,Netherlands Antilles,3.03764E+13,Jun-30,337,178.15.124.38,Desktop,Online,0
ac572188-587c-4942-8e3b-278e5fb31dd2,Andrew Payne,dbennett@example.com,709.22,24-02-2024,Harris PLC,walter58@ruiz-castillo.biz,Pitcairn Islands,3.51113E+15,Aug-27,513,48.208.159.66,Mobile,In-store,0
92cbeef3-9050-4b5a-afe5-d03b8d51cc27,Stephanie Myers,ccarroll@example.org,733.7,07-02-2024,Perkins Ltd,jamesmcknight@harvey-mann.org,Poland,6.30419E+11,Mar-33,904,188.169.233.128,Mobile,Online,1
b4d8be50-dff6-42bc-a760-24f490ed3b72,Jacob Johnson,erica55@example.net,543.38,28-01-2024,"Smith, Patton and Gregory",jose26@lopez.com,Russian Federation,3.51394E+15,Aug-25,39,153.150.16.243,Desktop,Online,1
b6281005-b715-4a18-8950-d8f91c6da054,John Brown,ericwoodward@example.com,485.79,24-02-2024,Thomas PLC,cpatel@rodriguez.org,Japan,4.06752E+15,Nov-30,752,133.194.229.181,Mobile,In-store,1
79d4f140-bb32-401e-91ea-36cb8b6236e4,Donna Luna,mcdonaldbenjamin@example.com,33.1,02-03-2024,"Mcdonald, Roberts and Scott",david59@martinez.biz,Tanzania,3.50884E+15,May-24,427,101.154.200.43,Mobile,Online,1
84dd1fb2-0898-4fde-a3b3-5c8f8d0762ca,Daniel Jenkins,qmclaughlin@example.com,786.43,09-01-2024,Williams Ltd,rwest@hanson-evans.com,Northern Mariana Islands,3.0429E+13,Jul-24,738,146.76.86.119,Mobile,Online,0
93232e49-cf26-4701-ab67-2a0363f88546,Danny Lynn,kaylamarshall@example.org,254.69,21-02-2024,"Thompson, House and Cohen",kristensanders@sullivan.com,Samoa,6.01148E+15,Sep-29,106,64.34.4.77,Tablet,In-store,0
41c6676a-12ed-4d4f-bdc0-708568d6a00e,Tonya Sanchez,bowmantara@example.org,279.03,07-01-2024,"Martinez, Hernandez and Welch",eric21@jones.com,Germany,4.53886E+12,Jul-30,623,211.115.96.250,Tablet,In-store,1
29143d5f-ea2e-4b99-bf02-d5fd0de26dda,Amy Munoz,rtodd@example.org,75.34,08-01-2024,"Thompson, Lamb and Johnson",eshah@maldonado-gonzalez.org,Venezuela,5.88353E+11,Mar-25,733,81.35.18.169,Mobile,In-store,0
333349c3-62c4-4090-b4a1-f8edbd926d39,Renee Page,steven56@example.com,878.27,04-01-2024,"Murphy, Lewis and Smith",justin20@mclaughlin.org,Bhutan,5.3502E+15,Feb-27,287,166.48.200.211,Mobile,In-store,1
337132b6-2969-4159-ad83-f3687e7e31f7,Dennis Salinas,alejandro74@example.org,130.14,25-02-2024,Foster Ltd,kennedyrobert@hill-chen.com,Colombia,3.53211E+15,Apr-25,592,161.197.160.30,Tablet,Online,0
54469ee1-5de0-45dd-96e6-6532bfc4a636,Kaitlyn Knight,marie05@example.com,776.36,07-01-2024,"Camacho, Dudley and Jones",ygibson@griffin-bird.com,Guyana,5.59691E+15,Dec-24,236,157.240.9.173,Desktop,In-store,1
a3177e48-6cba-4e49-9014-44464a68d11e,Katie Franklin,emoore@example.net,924.27,21-02-2024,"Hendrix, Odom and Schultz",mossjennifer@moore.com,Sao Tome and Principe,3.01275E+13,Apr-33,536,68.126.220.29,Mobile,In-store,1
47f3c4c1-111b-46ed-afc8-e5cff685a234,Kevin Morris,rebeccawarren@example.org,336.41,02-02-2024,"Henderson, Burns and Ferguson",westmark@ramirez.net,Bahrain,4.28137E+15,Jul-24,326,98.132.226.92,Tablet,Online,1
05f1e7a2-80d9-4755-a628-6ac1e5b9a28c,Michael Sims,lozanodavid@example.org,805.47,20-02-2024,Mendoza PLC,kevinstark@lawson-mcdonald.com,Nicaragua,3.87799E+13,Jul-28,440,157.99.103.54,Mobile,Online,0
af357464-205f-46ee-b28a-5b8c262ccac2,Lisa Stevens,crystalbaker@example.org,391.96,08-01-2024,"Barber, Harris and Franco",tammyjohnson@hernandez.info,Norfolk Island,2.13161E+14,Jul-25,764,101.74.148.83,Desktop,In-store,0
38360d24-74cd-4f19-86d5-10b9e98697bc,Felicia Waller,cookjerry@example.net,871.6,19-02-2024,Reynolds-Cox,fwilliams@smith.com,Saint Kitts and Nevis,3.00947E+13,Jul-33,335,149.143.42.39,Desktop,Online,1
ca9061d2-025f-4ee5-abb2-7dd642033602,Larry Smith,clifford49@example.net,98.57,15-01-2024,Burton-Parks,jschmidt@hunt.com,Italy,3.04325E+13,Jul-28,217,6.175.165.255,Tablet,Online,1
f91e3974-8623-4eaa-b3e0-b52b0c87e16e,Brent Anderson,ymelendez@example.com,746.75,26-01-2024,Hernandez-Stewart,marcusgreene@thomas-lopez.biz,Iceland,5.72332E+11,Jun-32,152,113.2.195.185,Tablet,In-store,1
8b46b8b0-597a-4ba8-b859-80ebef61e4dd,Barbara Warren,shawjames@example.org,15.74,14-01-2024,Sandoval-Ward,zbutler@stone-ward.com,Australia,4.97981E+15,Feb-26,487,179.212.167.43,Mobile,Online,0
a76e6ee1-c8a5-4a5f-b05c-f63bcffcacfa,Megan Dillon,moralescody@example.com,809.8,03-03-2024,"Garcia, Winters and Evans",cstephens@vincent.com,Bosnia and Herzegovina,4.30228E+15,Jul-28,695,177.150.105.145,Tablet,In-store,1
06142662-074d-4c3d-83dd-ca86d6e344db,Christopher Johnson,brownpatrick@example.com,37.48,27-02-2024,"Everett, Welch and Mann",jenniferpark@sandoval.com,Jamaica,6.75926E+11,Apr-27,180,188.72.249.154,Mobile,In-store,0
b9bc1c07-186e-45cd-897e-6dc431c71dfa,Kathryn Curry,barronamy@example.org,216.1,24-01-2024,Mills-Compton,thompsonstephanie@kirk.com,Norway,3.49821E+14,Jun-30,797,153.207.31.67,Tablet,Online,1
766f3563-d3b6-451a-9987-ae637f865f45,Nicole Warren,riosashley@example.org,804.99,10-01-2024,Matthews Inc,ibowers@hamilton.com,Syrian Arab Republic,2.13127E+14,May-27,461,197.80.100.108,Mobile,In-store,0
2faa086b-5187-4aa3-9eaa-8c109000c48f,Christine Reynolds,greenmary@example.com,457.52,29-01-2024,"Perez, Shepherd and Phelps",jerry48@wolfe.com,Bahamas,3.72162E+14,Mar-25,7593,44.82.166.235,Desktop,Online,1
bc2d5a98-fd03-4218-b50e-c89519aa70eb,Daniel Abbott,ashleywilkerson@example.com,839.64,20-01-2024,"Nelson, Henry and Davidson",roger49@bonilla.net,Guadeloupe,3.47634E+14,Apr-26,4,8.67.100.40,Tablet,Online,1
3734144e-02ea-4a63-a09e-be45853e626e,Jose Carter,carol79@example.com,799.22,17-02-2024,"Christensen, Santiago and Mullen",lloydchristine@lopez-norris.com,Vietnam,4.62632E+15,Sep-26,65,47.56.58.56,Mobile,In-store,0
fc88edf5-43ad-4bf2-8652-3ac15609dda9,Patricia Aguirre,williamhill@example.net,783.59,21-01-2024,"Hernandez, Green and Anderson",lweiss@davis-ruiz.biz,Sudan,3.05163E+13,May-24,685,154.103.10.31,Desktop,In-store,0
d6d7984c-3029-4fe4-80a8-f9d577bcec07,Paul Barnes,ubishop@example.org,207.78,19-02-2024,Griffin Group,carla53@calderon.biz,Peru,3.55115E+15,May-28,520,61.60.107.124,Desktop,In-store,0
aa945e19-670a-4136-97d3-f0cc051b15f7,Mr. Joseph Hansen,aaron35@example.net,423.03,08-02-2024,"Hutchinson, Lozano and Wilson",bryansanders@mcconnell.com,Fiji,4.64102E+15,Jan-29,2222,174.43.250.5,Mobile,In-store,1
cef88efd-5c9f-447f-b92b-0e07f5567452,Reginald Parks,audreygraham@example.org,817,19-02-2024,"Bell, Brown and Decker",shermannoah@cook.biz,Serbia,3.43497E+14,Jul-28,355,198.82.182.205,Mobile,Online,0
06cb2b3e-667c-4556-a206-cc8ddd98e8c0,Patricia Weber,xnorman@example.net,956.79,24-02-2024,"Campbell, Booker and Ware",judyyoung@bauer.com,Senegal,1.80015E+14,Aug-33,198,111.101.53.224,Tablet,Online,0
09965fcd-8e48-4a37-935f-a4dac1c16ae5,Aaron Rodriguez,sjones@example.com,649.47,05-02-2024,"Sanchez, Alvarez and Medina",ian59@sanchez-rivera.com,Cuba,4.27945E+15,Jun-33,80,121.208.5.215,Desktop,Online,0
201696e9-8845-4131-a5e4-60667c4ae108,Carolyn Hayes,daisy50@example.net,273.25,20-01-2024,"King, Stephens and Gould",dwaynechavez@nelson.com,Svalbard & Jan Mayen Islands,3.56165E+15,Oct-31,809,197.72.183.138,Desktop,Online,1
c2cfb75b-fe92-4610-a785-1adee9cfac81,Richard Carpenter,christian09@example.net,994.69,19-02-2024,Jackson-Smith,tonytate@peterson-ayala.com,Afghanistan,4.55171E+15,Apr-25,379,174.250.83.21,Desktop,Online,1
6c9d63eb-fbad-4f9f-8a33-5f5189c51721,Javier Wallace,ebrown@example.org,937.27,01-01-2024,Simmons-Ward,ybarber@carr-ashley.com,Yemen,2.2504E+15,Jul-31,527,102.136.222.49,Desktop,In-store,0
d29c237b-ace2-4c9b-b0de-95ada5a1446f,Corey Watson,hodgesshawn@example.net,209.61,07-02-2024,"Mcdonald, Huffman and Morton",watsondanielle@kane.com,Iraq,3.40499E+14,Aug-30,4535,62.146.78.236,Desktop,Online,1
3126ef8b-b4ab-4704-bae3-709602fdd2b0,Mary Lee,goodwinrachel@example.com,484.3,21-01-2024,Jimenez-Schmidt,erinblanchard@davis-armstrong.com,Belarus,3.50972E+15,Sep-29,273,118.141.10.85,Desktop,In-store,1
a4127cca-5d9d-4ba1-aa7e-8615f12399c0,Savannah Moran,kelly76@example.org,44.78,04-03-2024,Bush-Walker,dianehughes@morris.com,Latvia,4.20217E+15,Jun-29,75,170.202.90.171,Mobile,Online,1
